time,latitude,longitude,depth,mag,place
2023-02-19T23:58:35.700Z,38.8366661,-122.7981644,2.18,0.67,"7km WNW of Cobb, CA"
2023-02-19T23:57:26.573Z,38.2671,38.8204,10,4.2,eastern Turkey
2023-02-19T23:54:25.200Z,38.8271675,-122.821167,1.05,1.06,"8km NW of The Geysers, CA"
2023-02-19T23:44:42.890Z,38.7890015,-122.7353363,1.51,1.09,"2km NE of The Geysers, CA"
2023-02-19T23:41:20.409Z,60.9353,-147.8412,0,2.4,"49 km ENE of Whittier, Alaska"
2023-02-19T23:40:03.543Z,61.2526,-141.1405,17.6,1.4,"97 km ESE of McCarthy, Alaska"
2023-02-19T23:37:58.190Z,33.614,-116.6925,8.06,0.45,"7km NNW of Anza, CA"
2023-02-19T23:33:20.265Z,61.6624,-150.7852,61.5,1.4,"19 km NW of Susitna, Alaska"
2023-02-19T23:30:40.330Z,17.92883333,-66.83966667,12.5,2.46,"7 km SSW of Indios, Puerto Rico"
2023-02-19T23:23:35.901Z,-34.287,-125.9946,10,5.3,South Pacific Ocean
2023-02-19T23:23:20.480Z,36.363,-98.1595,7,1.58,"3 km SSE of Meno, Oklahoma"
2023-02-19T23:21:17.900Z,-17.59,-174.4615,121.863,4.5,Tonga
2023-02-19T23:16:42.498Z,58.1952,-155.3098,0.7,0.6,"86 km NW of Karluk, Alaska"
2023-02-19T23:13:06.675Z,-5.9794,129.1584,10.013,4.3,"274 km SSE of Ambon, Indonesia"
2023-02-19T23:12:21.707Z,2.7188,126.9844,35,5,"158 km NW of Tobelo, Indonesia"
2023-02-19T23:04:22.163Z,62.3561,-149.0755,12,1.4,Central Alaska
2023-02-19T22:56:53.036Z,10.0899,-84.2877,17.308,4.5,"3 km ESE of San Juan, Costa Rica"
2023-02-19T22:54:04.705Z,63.1866,-149.9197,76.5,1.6,"53 km WSW of Cantwell, Alaska"
2023-02-19T22:41:22.260Z,33.7041667,-116.7521667,17.35,1.74,"5km SW of Idyllwild, CA"
2023-02-19T22:39:26.750Z,38.7781677,-122.7151642,1.9,1.86,"2km W of Anderson Springs, CA"
2023-02-19T22:37:51.520Z,36.0138321,-120.5718307,3.58,1.4,"18km NW of Parkfield, CA"
2023-02-19T22:29:38.378Z,60.8188,-150.2524,33.9,1.5,"26 km ESE of Point Possession, Alaska"
2023-02-19T22:24:37.613Z,58.1218,-155.4059,19.8,0.5,"83 km NW of Karluk, Alaska"
2023-02-19T22:18:24.404Z,58.1725,-155.2863,0,1.6,"83 km NW of Karluk, Alaska"
2023-02-19T22:09:55.119Z,62.3546,-149.1151,1.1,1.9,"43 km ENE of Susitna North, Alaska"
2023-02-19T22:09:12.571Z,2.8476,128.5375,226.644,4.6,"136 km NNE of Tobelo, Indonesia"
2023-02-19T22:07:18.490Z,33.8946667,-116.8801667,16.14,0.7,"4km S of Banning, CA"
2023-02-19T21:58:29.140Z,33.3333333,-117.2185,26.17,0.93,"6km SSE of Fallbrook, CA"
2023-02-19T21:47:02.840Z,38.822834,-122.8516693,2.13,0.42,"10km WNW of The Geysers, CA"
2023-02-19T21:30:30.207Z,37.3597,36.8864,10,3.9,"25 km NNE of Nurdağı, Turkey"
2023-02-19T21:30:17.786Z,63.546,-150.8442,0,1.4,"43 km E of Denali National Park, Alaska"
2023-02-19T21:28:19.169Z,53.1914,160.6941,35,4.3,"139 km E of Petropavlovsk-Kamchatsky, Russia"
2023-02-19T21:03:15.040Z,37.5125,-118.874,5.39,0.99,"17km SE of Mammoth Lakes, CA"
2023-02-19T20:55:44.750Z,17.93016667,-66.84016667,11.11,2.92,"7 km SSW of Indios, Puerto Rico"
2023-02-19T20:41:30.690Z,33.252,-116.0501667,4.25,1.21,"10km WSW of Salton City, CA"
2023-02-19T20:38:48.190Z,38.8348351,-122.7883301,1.4,0.29,"6km WNW of Cobb, CA"
2023-02-19T20:36:53.184Z,31.58424522,-104.2362484,7.468383789,2.2,"51 km NW of Toyah, Texas"
2023-02-19T20:27:18.320Z,39.7389984,-121.7796631,4.8,1.95,"5km E of Chico, CA"
2023-02-19T20:21:58.240Z,33.038,-116.4016667,5.21,1.34,"19km ESE of Julian, CA"
2023-02-19T20:16:29.488Z,-12.7247,66.3437,10,4.9,Mid-Indian Ridge
2023-02-19T20:14:52.468Z,63.1525,-144.4545,0,1.6,"43 km NW of Mentasta Lake, Alaska"
2023-02-19T20:12:18.125Z,62.7727,-150.5725,85.3,1.5,"32 km NNE of Petersville, Alaska"
2023-02-19T20:11:26.230Z,33.0375,-116.401,0.35,1.04,"19km ESE of Julian, CA"
2023-02-19T20:10:40.248Z,58.2214,-155.1642,10.4,1,"83 km NNW of Karluk, Alaska"
2023-02-19T19:51:50.848Z,63.5424,-157.8976,13.9,3.4,Central Alaska
2023-02-19T19:40:59.170Z,38.8381653,-122.8079987,1.98,0.69,"8km WNW of Cobb, CA"
2023-02-19T19:30:23.480Z,38.7716675,-122.7360001,1.22,1.08,"2km ESE of The Geysers, CA"
2023-02-19T19:21:59.550Z,35.9068333,-117.7348333,3.64,0.92,"16km ESE of Little Lake, CA"
2023-02-19T19:18:48.560Z,38.7709999,-122.7481689,0.97,2.35,"1km SE of The Geysers, CA"
2023-02-19T19:11:09.200Z,38.8349991,-122.8116684,1.78,0.85,"8km W of Cobb, CA"
2023-02-19T19:11:02.151Z,43.3965,-127.3047,10,3.2,"237 km W of Bandon, Oregon"
2023-02-19T18:55:42.802Z,42.7977,143.1312,130.444,5,"Hokkaido, Japan region"
2023-02-19T18:54:03.750Z,33.4013333,-116.6513333,14.67,0.54,"13km N of Warner Springs, CA"
2023-02-19T18:47:57.545Z,63.1902,-151.3309,0,1.8,Central Alaska
2023-02-19T18:19:27.719Z,60.1969,-153.1817,133.5,2.2,"62 km E of Port Alsworth, Alaska"
2023-02-19T18:11:05.930Z,38.7713318,-122.7213364,-0.75,0.85,"3km W of Anderson Springs, CA"
2023-02-19T18:09:43.680Z,38.7723351,-122.7213364,1.28,1.12,"3km W of Anderson Springs, CA"
2023-02-19T18:01:14.721Z,59.2233,-152.257,51.5,2.1,"24 km SW of Nanwalek, Alaska"
2023-02-19T17:57:11.658Z,56.5456,-149.5057,10,2.6,"205 km SE of Chiniak, Alaska"
2023-02-19T17:42:35.430Z,38.8218346,-122.7656631,2.05,1.52,"4km W of Cobb, CA"
2023-02-19T17:37:46.260Z,38.788166,-122.7663345,2.24,0.75,"2km NW of The Geysers, CA"
2023-02-19T17:28:21.220Z,38.8266678,-122.8519974,1.67,1.08,"10km WNW of The Geysers, CA"
2023-02-19T17:27:50.410Z,61.6228,-150.5016,56.6,1.5,"8 km N of Susitna, Alaska"
2023-02-19T17:26:54.410Z,38.8338318,-122.8040009,1.93,1.34,"7km W of Cobb, CA"
2023-02-19T17:13:38.260Z,35.9178333,-117.7295,8.15,0.72,"16km E of Little Lake, CA"
2023-02-19T17:01:50.430Z,59.8712,-152.764,95.2,1.5,"53 km W of Anchor Point, Alaska"
2023-02-19T16:57:35.200Z,38.8193321,-122.7679977,10.86,0.33,"4km W of Cobb, CA"
2023-02-19T16:52:58.330Z,38.8278351,-122.8523331,1.88,0.44,"10km NW of The Geysers, CA"
2023-02-19T16:46:09.720Z,17.93766667,-66.84033333,12.33,2.36,"6 km SSW of Indios, Puerto Rico"
2023-02-19T16:31:03.040Z,38.7625008,-122.7304993,1.88,1.09,"3km SE of The Geysers, CA"
2023-02-19T16:25:34.220Z,33.95,-117.1711667,15.74,1.54,"6km ENE of Moreno Valley, CA"
2023-02-19T16:22:55.250Z,38.7476654,-122.7275009,0.76,1.48,"4km SE of The Geysers, CA"
2023-02-19T16:12:34.567Z,-5.3873,146.6183,131.524,4.4,"93 km E of Madang, Papua New Guinea"
2023-02-19T16:10:22.890Z,38.7876663,-122.7679977,1.95,1.2,"2km NW of The Geysers, CA"
2023-02-19T16:07:11.410Z,-12.8199,66.3708,10,5.3,Mid-Indian Ridge
2023-02-19T16:03:32.952Z,31.68615981,-104.2991719,7.442675781,2.3,western Texas
2023-02-19T16:02:00.400Z,33.7065,-116.7538333,16.5,1.17,"5km SW of Idyllwild, CA"
2023-02-19T15:56:10.697Z,61.4941,-150.0191,33.9,1.6,"4 km SW of Big Lake, Alaska"
2023-02-19T15:55:36.428Z,61.9188,-149.4231,23.2,1.3,Southern Alaska
2023-02-19T15:48:41.630Z,33.721,-116.8198333,16.12,0.56,"7km ESE of Valle Vista, CA"
2023-02-19T15:38:21.782Z,58.5631,-153.5095,81.2,2,"66 km NNW of Aleneva, Alaska"
2023-02-19T15:32:54.122Z,63.2506,-150.5554,135.4,3.7,"66 km ESE of Denali National Park, Alaska"
2023-02-19T15:28:56.015Z,60.1596,-151.169,67.7,1.9,"14 km ESE of Clam Gulch, Alaska"
2023-02-19T15:17:24.870Z,33.4853333,-116.4956667,12.71,0.74,"18km ESE of Anza, CA"
2023-02-19T15:17:04.737Z,2.4267,126.096,76.725,5,"162 km NE of Laikit, Laikit II (Dimembe), Indonesia"
2023-02-19T15:02:09.493Z,60.1073,-152.3807,102.6,1.7,"40 km W of Ninilchik, Alaska"
2023-02-19T15:00:54.300Z,38.8349991,-122.7886658,1.69,1.02,"6km WNW of Cobb, CA"
2023-02-19T14:54:03.483Z,60.7856,-152.2746,88.6,1.9,"54 km W of Nikiski, Alaska"
2023-02-19T14:53:56.770Z,38.8199997,-122.7965012,1.51,0.29,"6km NW of The Geysers, CA"
2023-02-19T14:40:53.468Z,63.3003,-149.5715,13,1.5,"32 km WSW of Cantwell, Alaska"
2023-02-19T14:26:20.836Z,34.6284,33.0052,3.615,3.6,"6 km SSW of Limassol, Cyprus"
2023-02-19T14:25:31.314Z,58.1732,-154.7236,31.5,1.4,"69 km NNW of Karluk, Alaska"
2023-02-19T14:21:37.207Z,-10.3243,161.0267,62.347,4.5,"98 km W of Kirakira, Solomon Islands"
2023-02-19T14:18:24.479Z,60.2149,-152.9591,132,2.2,"74 km WNW of Ninilchik, Alaska"
2023-02-19T14:10:57.446Z,-13.6013,172.1246,10,4.9,Vanuatu region
2023-02-19T14:08:28.290Z,33.7103333,-116.7521667,16.73,0.56,"4km SW of Idyllwild, CA"
2023-02-19T14:05:22.670Z,17.763,-68.48816667,10.42,3.21,"69 km S of Boca de Yuma, Dominican Republic"
2023-02-19T14:01:29.796Z,56.8739,-157.8688,10.4,2,"46 km E of Port Heiden, Alaska"
2023-02-19T13:45:33.400Z,39.4080009,-122.9410019,0.16,1.52,"2km E of Lake Pillsbury, CA"
2023-02-19T13:40:59.140Z,18.56866667,-65.65866667,81.77,3.2,Puerto Rico region
2023-02-19T13:25:55.678Z,62.3651,-149.1846,0.1,1.8,"41 km ENE of Susitna North, Alaska"
2023-02-19T13:08:59.855Z,65.1269,-148.3693,3.1,1.8,"35 km NNW of Ester, Alaska"
2023-02-19T13:08:13.712Z,-58.4136,-23.1988,10,5,South Sandwich Islands region
2023-02-19T12:42:48.140Z,38.7809982,-122.7228317,1.82,1.1,"3km WNW of Anderson Springs, CA"
2023-02-19T12:42:29.260Z,38.7811661,-122.723999,1.86,1.33,"3km E of The Geysers, CA"
2023-02-19T12:31:25.910Z,35.7046667,-117.515,9.59,0.88,"12km SW of Searles Valley, CA"
2023-02-19T12:26:32.840Z,33.2718333,-116.4306667,4.45,0.98,"6km WNW of Borrego Springs, CA"
2023-02-19T12:24:38.413Z,59.8592,-153.3164,122.2,1.4,"45 km E of Pedro Bay, Alaska"
2023-02-19T12:21:05.619Z,-12.7679,66.3649,10,4.7,Mid-Indian Ridge
2023-02-19T12:18:03.814Z,59.1826,-153.193,75,1.9,"75 km WSW of Nanwalek, Alaska"
2023-02-19T12:16:58.020Z,38.8236656,-122.8123322,29.53,1.12,"7km NW of The Geysers, CA"
2023-02-19T12:04:33.973Z,38.2418,38.1842,5.478,4.6,eastern Turkey
2023-02-19T11:59:33.320Z,62.3973,-152.0513,99.4,1.4,"56 km NW of Skwentna, Alaska"
2023-02-19T11:41:42.408Z,32.7456665,-100.6658489,7.996704102,2.9,"15 km NE of Hermleigh, Texas"
2023-02-19T11:29:23.559Z,62.5429,-151.2434,85.9,1.6,"25 km WNW of Petersville, Alaska"
2023-02-19T11:27:01.460Z,38.8296661,-122.802002,1.78,0.77,"7km W of Cobb, CA"
2023-02-19T11:26:14.280Z,38.8294983,-122.8011703,1.65,1.34,"7km W of Cobb, CA"
2023-02-19T11:21:05.684Z,64.7908,-149.1619,18.6,1.2,"21 km N of Four Mile Road, Alaska"
2023-02-19T11:19:20.100Z,34.4253333,-117.8006667,7.83,0.67,"8km S of Llano, CA"
2023-02-19T11:17:55.929Z,64.7764,-149.1548,15.6,2.5,"19 km N of Four Mile Road, Alaska"
2023-02-19T11:12:48.418Z,63.229,-144.7088,2.5,0.8,"47 km S of Dry Creek, Alaska"
2023-02-19T11:01:35.585Z,61.763,-150.322,21.2,2.7,"15 km W of Willow, Alaska"
2023-02-19T10:58:12.740Z,19.3516674,-155.329834,27.05999947,1.86000001,"Island of Hawaii, Hawaii"
2023-02-19T10:51:56.772Z,61.4834,-140.7405,6.39,2.7,"116 km E of McCarthy, Alaska"
2023-02-19T10:51:44.273Z,31.60799866,-103.9705449,8.715222168,1.8,"36 km NNW of Toyah, Texas"
2023-02-19T10:09:00.000Z,61.8574,-149.6737,34.4,1.3,"22 km ENE of Willow, Alaska"
2023-02-19T10:05:47.319Z,37.5878,-117.9092,3.7,1.5,"16 km ESE of Dyer, Nevada"
2023-02-19T10:05:29.840Z,-15.4427,-71.5287,142.092,4.5,"8 km NNW of Ccolo, Peru"
2023-02-19T10:03:33.580Z,17.91983333,-66.84666667,11.54,3.08,"7 km SE of Maria Antonia, Puerto Rico"
2023-02-19T09:36:03.470Z,19.25650024,-155.3986664,29.67000008,2.13,"10 km NE of Pāhala, Hawaii"
2023-02-19T09:32:58.550Z,38.8278351,-122.8014984,1.78,0.83,"7km W of Cobb, CA"
2023-02-19T09:32:24.840Z,38.8424988,-122.8796692,2.49,0.2,"13km ENE of Cloverdale, CA"
2023-02-19T08:55:35.320Z,33.497,-116.7831667,4.35,0.61,"10km NE of Aguanga, CA"
2023-02-19T08:47:15.323Z,63.3662,-149.7826,84.4,1.4,Central Alaska
2023-02-19T08:42:53.260Z,33.4848333,-116.4376667,11.06,0.77,"23km SSW of La Quinta, CA"
2023-02-19T08:32:52.662Z,61.5223,-149.9207,32.1,1.5,"1 km E of Big Lake, Alaska"
2023-02-19T08:25:32.910Z,34.3195,-116.4695,1.94,1.21,"23km N of Yucca Valley, CA"
2023-02-19T08:09:42.649Z,65.7917,-149.0713,0.1,1.5,"23 km S of Stevens Village, Alaska"
2023-02-19T08:05:31.530Z,19.24666595,-155.394165,31.21999931,2.24000001,"10 km ENE of Pāhala, Hawaii"
2023-02-19T07:59:56.372Z,36.2067,-115.4756,1.6,1.1,Nevada
2023-02-19T07:54:32.421Z,12.4349,-87.5405,69.968,4.8,"35 km SSW of Jiquilillo, Nicaragua"
2023-02-19T07:48:39.290Z,34.8411667,-118.9875,12.08,1,"4km WNW of Frazier Park, CA"
2023-02-19T07:47:05.350Z,61.5976,-149.7727,34.1,1.5,"4 km SSE of Houston, Alaska"
2023-02-19T07:43:30.380Z,36.7816658,-121.5139999,6.27,1.4,"7km SSE of San Juan Bautista, CA"
2023-02-19T07:33:32.920Z,17.927,-66.84283333,12.61,2.46,"7 km SE of Maria Antonia, Puerto Rico"
2023-02-19T07:30:32.045Z,59.9402,-152.1683,55.5,1.8,"24 km W of Happy Valley, Alaska"
2023-02-19T07:27:54.140Z,36.7343,-116.2672,1.9,-0.1,"47 km ESE of Beatty, Nevada"
2023-02-19T07:27:04.901Z,53.2183,-165.452,15.5,2.5,"102 km SE of Unalaska, Alaska"
2023-02-19T07:21:55.344Z,36.5116,70.2282,219.09,4.2,"Hindu Kush region, Afghanistan"
2023-02-19T07:21:44.260Z,19.22450066,-155.3809967,30.85000038,1.82000005,"10 km ENE of Pāhala, Hawaii"
2023-02-19T07:11:39.433Z,47.3393,152.1759,130.756,4.6,Kuril Islands
2023-02-19T07:09:21.070Z,32.0851667,-116.311,0.07,1.79,"38km NE of Ensenada, B.C., MX"
2023-02-19T07:04:23.762Z,31.61227547,-103.9977306,7.712609863,1.7,western Texas
2023-02-19T06:55:40.260Z,17.94616667,-66.84233333,10.71,2.54,Puerto Rico region
2023-02-19T06:52:29.242Z,62.1613,-149.608,46.6,1.4,"12 km E of Susitna North, Alaska"
2023-02-19T06:49:26.930Z,19.21649933,-155.3851624,30.86000061,1.91999996,"9 km E of Pāhala, Hawaii"
2023-02-19T06:36:47.000Z,19.24616623,-155.4018402,30,1.99000001,"9 km ENE of Pāhala, Hawaii"
2023-02-19T06:32:51.380Z,19.32783318,-155.1443329,2.710000038,2.38,"15 km S of Fern Forest, Hawaii"
2023-02-19T06:30:50.120Z,38.8293343,-122.822998,1.92,0.66,"8km NW of The Geysers, CA"
2023-02-19T06:27:29.830Z,34.0468333,-117.2951667,16.33,1.42,"2km NE of Grand Terrace, CA"
2023-02-19T06:23:24.933Z,63.4887,-147.6527,67.7,1.6,"65 km E of Cantwell, Alaska"
2023-02-19T06:20:18.900Z,38.7613335,-122.7286682,1.23,0.72,"3km SE of The Geysers, CA"
2023-02-19T05:48:41.550Z,32.9266667,-116.28,11.36,1.19,"26km ENE of Pine Valley, CA"
2023-02-19T05:24:34.922Z,43.4184,-127.3272,10,3.2,"239 km W of Bandon, Oregon"
2023-02-19T05:21:36.477Z,32.1963501,-102.1364091,15.62658691,1.5,"22 km NNW of Midland, Texas"
2023-02-19T05:21:18.742Z,56.1715,-152.0829,10,3,"137 km SSE of Old Harbor, Alaska"
2023-02-19T05:20:04.670Z,19.23150063,-155.3861694,29.60000038,1.92999995,"10 km ENE of Pāhala, Hawaii"
2023-02-19T05:19:38.544Z,52.7568,-168.1233,35,3.8,"53 km ESE of Nikolski, Alaska"
2023-02-19T05:18:56.626Z,51.8557,-177.9393,6.3,1.9,"89 km W of Adak, Alaska"
2023-02-19T05:05:02.470Z,18.0595,-67.9286,109,3.55,"76 km SE of Punta Cana, Dominican Republic"
2023-02-19T04:48:50.150Z,38.8193321,-122.8030014,2.98,1.09,"6km NW of The Geysers, CA"
2023-02-19T04:47:17.731Z,9.0937,126.2015,66.534,4.9,"1 km N of Tandag, Philippines"
2023-02-19T04:40:20.920Z,37.2185,-121.6055,3.38,0.77,"11km NNE of Morgan Hill, CA"
2023-02-19T04:37:57.975Z,63.1729,-148.5218,73,1.9,"32 km SE of Cantwell, Alaska"
2023-02-19T04:30:28.350Z,38.784832,-122.748497,0.2,1.02,"1km NE of The Geysers, CA"
2023-02-19T04:26:44.892Z,65.1734,-147.9734,0,1.9,"29 km NW of Fox, Alaska"
2023-02-19T04:10:31.720Z,38.8326683,-122.8170013,1.58,0.66,"8km NW of The Geysers, CA"
2023-02-19T04:07:42.060Z,32.128,-116.2665,0.12,1.58,"44km NE of Ensenada, B.C., MX"
2023-02-19T04:07:41.082Z,37.2988,36.8648,10.747,4.3,"18 km NE of Nurdağı, Turkey"
2023-02-19T04:03:37.576Z,-1.326,28.1318,14.108,4.6,"105 km WNW of Sake, Democratic Republic of the Congo"
2023-02-19T03:59:10.171Z,37.0377,36.8185,12.873,4.1,"16 km SSE of Nurdağı, Turkey"
2023-02-19T03:52:32.420Z,60.6341,-152.5211,105,2.2,Southern Alaska
2023-02-19T03:38:41.270Z,33.293,-116.7423333,12.62,0.8,"6km NNE of Lake Henshaw, CA"
2023-02-19T02:43:31.430Z,35.708,-117.5001667,6.99,1.11,"11km SW of Searles Valley, CA"
2023-02-19T02:40:40.497Z,-19.9665,-71.1666,7.154,5.3,"109 km WNW of Iquique, Chile"
2023-02-19T02:37:20.090Z,33.0413333,-116.4536667,10.95,0.83,"14km ESE of Julian, CA"
2023-02-19T02:28:53.960Z,59.49,-152.7512,85.9,2,"49 km WNW of Nanwalek, Alaska"
2023-02-19T02:28:01.750Z,35.3426667,-118.544,4.73,1.23,"25km NNW of Tehachapi, CA"
2023-02-19T02:24:23.390Z,40.964,-109.5098333,8.87,2.92,"10 km WNW of Dutch John, Utah"
2023-02-19T02:21:57.500Z,34.3243333,-116.4498333,0.18,1.74,"23km N of Yucca Valley, CA"
2023-02-19T02:16:24.680Z,38.7851677,-122.7486649,0.23,1.81,"1km NE of The Geysers, CA"
2023-02-19T02:10:36.800Z,38.7506676,-122.7011642,1.13,1.3,"3km SSW of Anderson Springs, CA"
2023-02-19T02:05:11.212Z,57.951,-155.9674,37.6,1.7,Alaska Peninsula
2023-02-19T02:01:36.990Z,38.8163338,-122.8058319,3.03,1.43,"6km NW of The Geysers, CA"
2023-02-19T01:48:38.869Z,-1.1376,-80.7573,10,4.3,near the coast of Ecuador
2023-02-19T01:46:57.197Z,59.3918,-153.0384,81.9,4,"63 km W of Nanwalek, Alaska"
2023-02-19T01:43:42.693Z,61.6866,-150.134,33.4,1.7,"8 km SW of Willow, Alaska"
2023-02-19T01:28:34.630Z,32.9893333,-115.9348333,2.83,1.57,"25km SE of Ocotillo Wells, CA"
2023-02-19T01:17:05.790Z,38.7854996,-122.7669983,3.28,0.75,"1km NW of The Geysers, CA"
2023-02-19T01:09:39.310Z,38.7833328,-122.7478333,0.05,0.61,"1km NE of The Geysers, CA"
2023-02-19T01:06:59.130Z,37.5738335,-118.8655014,5.06,0.9,"12km SE of Mammoth Lakes, CA"
2023-02-19T01:01:10.570Z,38.809166,-122.7941666,3.02,0.78,"5km NW of The Geysers, CA"
2023-02-19T01:00:50.960Z,35.12066667,-97.57416667,6.76,1.77,"2 km N of Cole, Oklahoma"
2023-02-19T00:56:39.177Z,58.1897,-155.3212,6.8,1.4,"86 km NW of Karluk, Alaska"
2023-02-19T00:56:36.035Z,61.7014,-150.2154,18.5,2.7,"10 km WSW of Willow, Alaska"
2023-02-19T00:56:11.260Z,38.0472,36.2387,1.763,4.1,"14 km ENE of Saimbeyli, Turkey"
2023-02-19T00:49:15.302Z,-19.467,-176.8487,343.749,4.4,"252 km NW of Nuku‘alofa, Tonga"
2023-02-19T00:47:53.330Z,38.8219986,-122.807663,2.55,1.27,"7km NW of The Geysers, CA"
2023-02-19T00:41:43.122Z,39.2198,-120.0893,8.7,0.6,"1 km SW of Carnelian Bay, California"
2023-02-19T00:05:50.102Z,65.0053,-147.4866,0,1.6,"8 km NE of Fox, Alaska"
2023-02-19T00:00:18.220Z,38.7906685,-122.7685013,10.63,1.07,"2km NW of The Geysers, CA"
2023-02-18T23:56:48.930Z,38.7890015,-122.767334,1.71,0.74,"2km NW of The Geysers, CA"
2023-02-18T23:23:23.980Z,35.5126667,-118.3943333,5.54,1.73,"12km SE of Bodfish, CA"
2023-02-18T23:14:16.220Z,38.822834,-122.8063354,3.14,0.26,"7km NW of The Geysers, CA"
2023-02-18T23:04:08.169Z,61.4699,-151.4203,67.2,2.1,"40 km NNW of Beluga, Alaska"
2023-02-18T23:03:05.158Z,-17.534,-178.699,548.317,5.4,"218 km ENE of Levuka, Fiji"
2023-02-18T22:58:03.130Z,19.18183327,-155.37883,31.10000038,1.79999995,"10 km ESE of Pāhala, Hawaii"
2023-02-18T22:57:34.030Z,38.8206673,-122.8078308,2.51,1.03,"7km NW of The Geysers, CA"
2023-02-18T22:48:35.600Z,19.13983345,-155.3571625,31.71999931,2.59,"14 km ESE of Pāhala, Hawaii"
2023-02-18T22:41:37.470Z,34.0163333,-116.6285,11.95,1.16,"6km SW of Morongo Valley, CA"
2023-02-18T22:38:08.900Z,38.7893333,-122.7754974,0.15,1.38,"2km NW of The Geysers, CA"
2023-02-18T22:36:50.110Z,38.7900009,-122.7748337,-0.05,1.58,"2km NW of The Geysers, CA"
2023-02-18T22:34:34.750Z,38.7919998,-122.7726669,-0.4,1.75,"2km NW of The Geysers, CA"
2023-02-18T22:33:57.310Z,38.7908325,-122.7731705,-0.23,2.57,"2km NW of The Geysers, CA"
2023-02-18T22:23:37.110Z,38.8224983,-122.8048325,1.77,1.33,"6km NW of The Geysers, CA"
2023-02-18T22:14:55.600Z,38.8226662,-122.8040009,1.65,1.43,"6km NW of The Geysers, CA"
2023-02-18T22:13:51.309Z,-19.9759,-70.9992,35,4.9,"near the coast of Tarapaca, Chile"
2023-02-18T22:11:05.100Z,17.94483333,-67.009,11.34,2.59,"5 km SE of La Parguera, Puerto Rico"
2023-02-18T22:01:47.843Z,60.9512,-151.4547,57.4,2.4,"21 km SW of Tyonek, Alaska"
2023-02-18T21:59:50.450Z,38.8209991,-122.8079987,2.58,1.55,"7km NW of The Geysers, CA"
2023-02-18T21:51:00.170Z,47.5765,-123.9798333,23.96,1.89,"14 km NNW of Amanda Park, Washington"
2023-02-18T21:49:02.230Z,34.3181667,-116.466,5.7,1.07,"23km N of Yucca Valley, CA"
2023-02-18T21:33:23.810Z,38.8289986,-122.8148346,2.1,1.04,"8km NW of The Geysers, CA"
2023-02-18T21:28:00.175Z,-55.4328,-27.8877,20.395,5.7,South Sandwich Islands region
2023-02-18T21:23:13.190Z,33.6893333,-116.7883333,17.45,0.62,"8km SW of Idyllwild, CA"
2023-02-18T21:15:11.294Z,65.1775,-149.0592,17.5,1.2,"13 km ENE of Minto, Alaska"
2023-02-18T20:43:06.790Z,-8.6778,123.679,10,4.4,"96 km NW of Pante Makasar, Timor Leste"
2023-02-18T20:41:10.000Z,33.9115,-117.0433333,14.87,1.27,"6km WSW of Beaumont, CA"
2023-02-18T20:34:20.510Z,19.137,-66.32533333,16.09,3.14,"74 km N of Brenas, Puerto Rico"
2023-02-18T20:18:07.760Z,35.840168,-119.9684982,9.56,2.25,"19km S of Kettleman City, CA"
2023-02-18T20:14:30.584Z,37.2868,20.8875,10,4.7,"48 km S of Lithakiá, Greece"
2023-02-18T20:06:40.859Z,36.05583333,-97.9265,12.76,2,"6 km SSW of Hennessey, Oklahoma"
2023-02-18T19:55:20.681Z,-55.5794,-28.1861,35,4.6,South Sandwich Islands region
2023-02-18T19:53:34.400Z,19.16133308,-155.4698334,30.67000008,1.91999996,"4 km SSE of Pāhala, Hawaii"
2023-02-18T19:33:52.650Z,38.829834,-122.8568344,2.07,0.37,"10km NW of The Geysers, CA"
2023-02-18T19:31:31.398Z,38.0511,36.6002,10.148,5,"9 km ENE of Göksun, Turkey"
2023-02-18T19:31:31.180Z,17.99883333,-66.74066667,13.53,2.24,"2 km W of Tallaboa, Puerto Rico"
2023-02-18T19:31:14.699Z,-14.9599,-71.0825,168.772,4.5,"11 km NNE of Ocoruro, Peru"
2023-02-18T19:24:25.295Z,62.7117,-151.1525,85.7,1.7,"31 km NW of Petersville, Alaska"
2023-02-18T19:21:29.005Z,58.2662,-154.9517,13.1,1.2,"83 km NNW of Karluk, Alaska"
2023-02-18T19:20:12.600Z,58.24733333,-155.064,3.96,0.4,"83 km NNW of Karluk, Alaska"
2023-02-18T19:13:58.160Z,38.809166,-122.8223343,1.93,1.02,"7km WNW of The Geysers, CA"
2023-02-18T19:08:12.080Z,51.84816667,-177.9858333,3.15,1.8,"93 km W of Adak, Alaska"
2023-02-18T18:54:26.380Z,38.7886658,-122.7468338,1.65,0.51,"2km NNE of The Geysers, CA"
2023-02-18T18:53:06.669Z,24.2873,98.0834,10,4.2,"86 km E of Bhamo, Myanmar"
2023-02-18T18:50:40.050Z,38.7913322,-122.7621689,2.8,0.28,"2km NNW of The Geysers, CA"
2023-02-18T18:46:07.890Z,38.8084984,-122.7723312,1.3,1.26,"4km NNW of The Geysers, CA"
2023-02-18T18:45:53.340Z,19.16666603,-155.482666,27.40999985,1.79999995,"4 km S of Pāhala, Hawaii"
2023-02-18T18:36:46.040Z,35.789,-117.6191667,10.69,1.06,"19km NNE of Ridgecrest, CA"
